emp_id,emp_name,emp_dob,emp_age,job_role,store_id,emp_gender,emp_rating,job_level,emp_salary
emp7690,Theodora Verner,08-01-1970,52,store_manager,35,Female,5,1,15
emp7364,Emili Buglar,03-02-1977,45,customer_assistant,11,Female,4,2,12.5
emp1950,Cherey Hallowell,11-07-1969,53,store_manager,13,Female,5,1,15
emp1663,Melitta Trenbay,06-11-1971,51,store_manager,29,Female,1,3,15
emp7429,Mara Poulglais,15-01-1990,32,customer_assistant,44,Female,2,2,10
emp0649,Judye Yarrington,16-01-1966,56,store_manager,44,Female,1,2,15
emp9139,Katey Wellstead,15-10-1952,70,store_manager,7,Female,5,4,15
emp1995,Shirlee Bienvenu,20-09-1978,44,customer_assistant,33,Female,5,1,12.5
emp7442,Beret Ervine,22-07-1956,66,store_manager,24,Female,5,5,15
emp1226,Daren Marte,18-01-1968,54,store_manager,36,Male,5,2,15
emp7025,Bryna Smalman,18-07-1985,37,customer_assistant,4,Female,4,1,12.5
emp2456,Claudianus Wagstaff,11-06-1955,67,store_manager,40,Male,4,4,15
emp9465,Casi Keaveney,30-10-1977,45,customer_assistant,41,Female,5,1,12.5
emp3709,Rustie Fozard,02-08-1955,67,store_manager,8,Male,4,1,15
emp3033,Casi Lasslett,05-06-1952,70,store_manager,19,Female,5,1,15
emp1218,Margi Hallmark,13-04-1978,44,customer_assistant,30,Female,1,4,12.5
emp7525,Dickie Gallamore,27-11-1963,59,store_manager,26,Male,5,3,15
emp7633,Cordula Kindley,30-04-1962,60,store_manager,23,Female,5,1,15
emp9508,Mozes Ruffy,18-03-1973,49,inventory_specialist,22,Male,5,1,12.5
emp4815,Allix St. Ledger,20-09-1976,46,inventory_specialist,12,Female,4,3,12.5
emp7810,Trace Dougal,11-03-1954,68,store_manager,2,Male,5,2,15
emp7145,Yolanthe Janodet,31-12-1976,45,customer_assistant,18,Female,2,4,12.5
emp8917,Sullivan Lanney,10-03-1967,55,store_manager,21,Male,5,2,15
emp6055,Bald Wylam,09-04-1974,48,inventory_specialist,35,Male,2,1,12.5
emp2328,Lombard Orcott,14-01-1961,61,store_manager,10,Male,3,4,15
emp4994,Sayres Simoes,20-05-1986,36,customer_assistant,28,Male,4,3,12.5
emp4308,Linea Rockcliff,01-11-1975,47,inventory_specialist,7,Female,5,1,12.5
emp2103,Wash Hollingsbee,21-10-1972,50,store_manager,11,Male,4,1,15
emp7968,Fanechka Sheldrake,02-04-1958,64,store_manager,3,Female,4,2,15
emp7187,Jeniffer Apdell,12-05-1972,50,store_manager,3,Female,2,1,15
emp6525,Parnell Kinnock,10-04-1982,40,customer_assistant,1,Male,4,4,12.5
emp2543,Sam Pengilley,04-05-1974,48,inventory_specialist,7,Male,1,3,12.5
emp5516,Ravid Bayliss,10-01-1975,47,inventory_specialist,19,Male,5,1,12.5
emp7675,Augustus Leupoldt,22-03-1957,65,store_manager,15,Male,4,3,15
emp6208,Jermaine Cartner,13-02-1973,49,inventory_specialist,20,Female,4,1,12.5
emp9944,Netta Speedin,03-08-1952,70,store_manager,31,Female,4,2,15
emp6253,Augustine Gussie,14-08-1986,36,customer_assistant,23,Female,5,1,12.5
emp4932,Ben Jasper,28-08-1966,56,store_manager,26,Male,4,1,15
emp0881,Auberta Surmeyer,23-11-1964,58,store_manager,17,Female,4,2,15
emp1409,Kimbell Theseira,19-07-1955,67,store_manager,3,Male,5,1,15
emp1472,Christoffer Siss,24-11-1987,35,customer_assistant,18,Male,5,3,12.5
emp7504,Mayer Bruckshaw,23-06-1970,52,store_manager,43,Male,4,1,15
emp0556,Waiter Tramel,12-08-1978,44,customer_assistant,22,Male,5,1,12.5
emp3339,Yehudit Crix,28-04-1981,41,customer_assistant,11,Male,1,1,12.5
emp1948,Whitney Ruby,06-10-1968,54,store_manager,17,Male,5,1,15
emp0927,Cathleen Sexty,10-05-1974,48,inventory_specialist,27,Female,5,1,12.5
emp0807,Agnola Videler,25-04-1962,60,store_manager,19,Female,4,2,15
emp8048,Rachel Kohtler,11-07-1952,70,store_manager,23,Female,5,1,15
emp3612,Filbert Smitheram,12-04-1962,60,store_manager,15,Male,1,2,15
emp3678,Tirrell Gouley,13-01-1988,34,customer_assistant,29,Male,4,1,10
emp4879,Sadie Huckin,29-12-1956,65,store_manager,14,Female,4,3,15
emp5282,Liesa Bryning,05-08-1985,37,customer_assistant,7,Female,4,1,12.5
emp4121,Aharon Backshill,13-05-1985,37,customer_assistant,9,Male,4,2,12.5
emp5112,Samson Saberton,07-03-1973,49,inventory_specialist,31,Male,2,2,12.5
emp5222,Valencia Cozens,26-05-1963,59,store_manager,3,Female,5,2,15
emp9982,Alan Kilgallon,20-06-1960,62,store_manager,25,Male,4,2,15
emp6723,Moore Minnis,11-10-1990,32,customer_assistant,1,Male,4,1,10
emp3268,Marrilee Lytle,10-09-1968,54,store_manager,11,Female,5,2,15
emp9571,Claire Baitson,14-10-1954,68,store_manager,20,Female,5,4,15
emp8479,Benyamin Gindghill,11-03-1959,63,store_manager,7,Male,5,1,15
emp3831,Jacinta Diter,24-05-1968,54,store_manager,44,Female,5,1,15
emp0216,Aguie Chasmer,29-10-1972,50,store_manager,24,Male,5,2,15
emp9179,Raynor de Clerc,19-05-1962,60,store_manager,30,Male,4,1,15
emp4254,Dollie Borchardt,17-10-1978,44,customer_assistant,41,Female,5,1,12.5
emp5931,Serene Bambury,26-11-1953,69,store_manager,44,Female,5,1,15
emp6737,Lane Sindle,09-12-1990,31,customer_assistant,24,Female,3,2,10
emp0409,Axe Jorgesen,04-10-1967,55,store_manager,21,Male,5,2,15
emp0383,Hasty Moodie,08-11-1989,33,customer_assistant,2,Male,4,1,10
emp5593,Guillemette Sevitt,26-12-1991,30,customer_assistant,35,Female,5,1,10
emp9612,Jeanelle Haugeh,09-03-1971,51,store_manager,28,Female,3,2,15
emp8816,Panchito Petrasso,02-03-1969,53,store_manager,9,Male,5,2,15
emp3482,Farr Kull,27-01-1979,43,customer_assistant,42,Male,5,2,12.5
emp2677,Lynnea Lopes,25-05-1987,35,customer_assistant,26,Female,5,1,12.5
emp5442,Elva Jupp,28-08-1980,42,customer_assistant,29,Female,2,2,12.5
emp6631,Bambi Bern,19-02-1956,66,store_manager,8,Female,4,1,15
emp3646,Lin Dominey,28-07-1990,32,customer_assistant,19,Male,5,1,10
emp1119,Devon Izon,21-01-1990,32,customer_assistant,34,Female,3,1,10
emp3442,Hanna Ozanne,02-05-1973,49,inventory_specialist,3,Female,5,3,12.5
emp9807,Melany Troyes,21-07-1951,71,store_manager,21,Female,4,4,15
emp0810,Quintus Miettinen,06-09-1972,50,store_manager,44,Male,5,1,15
emp6004,Rudy MacAllaster,06-06-1975,47,inventory_specialist,21,Male,5,1,12.5
emp7192,Gwenny Frankcomb,18-11-1988,34,customer_assistant,15,Female,4,2,10
emp5690,Lynne Haggart,17-03-1965,57,store_manager,31,Female,5,4,15
emp0454,Janessa Veighey,10-08-1975,47,inventory_specialist,37,Female,5,4,12.5
emp1908,Timmie Glentworth,13-01-1971,51,store_manager,43,Male,5,3,15
emp0673,Jori Soigoux,22-05-1991,31,customer_assistant,19,Female,1,4,10
emp7982,Elnar Joist,25-07-1965,57,store_manager,6,Male,3,1,15
emp3596,Bertrando Sandifer,12-05-1961,61,store_manager,35,Male,4,2,15
emp7219,Wyatt Jamrowicz,04-05-1971,51,store_manager,30,Male,4,1,15
emp2342,Rick Loos,06-12-1954,68,store_manager,14,Male,2,1,15
emp9184,Kaspar Danet,25-09-1965,57,store_manager,43,Male,3,1,15
emp1935,Helaina Colmer,22-05-1982,40,customer_assistant,28,Female,5,1,12.5
emp6240,Hannah Lambotin,03-12-1951,71,store_manager,20,Female,5,1,15
emp4800,Simonette Bernardino,07-08-1966,56,store_manager,34,Female,5,1,15
emp0468,Christean Simpkins,16-11-1979,43,customer_assistant,35,Female,5,1,12.5
emp4647,Abey Chasney,28-06-1963,59,store_manager,17,Male,3,2,15
emp9065,Glynis Beresfore,07-05-1970,52,store_manager,25,Female,4,4,15
emp5206,Nelson Kilcullen,23-12-1973,48,inventory_specialist,23,Male,3,1,12.5
emp0503,Essy Dolling,19-06-1975,47,inventory_specialist,21,Female,4,1,12.5
emp1777,Peter McNirlan,23-01-1982,40,customer_assistant,26,Male,5,3,12.5
emp5778,Giselle Byart,24-06-1953,69,store_manager,24,Female,3,1,15
emp3848,Carla Pollie,16-09-1957,65,store_manager,3,Female,5,2,15
emp5487,Laughton Corp,26-03-1991,31,customer_assistant,10,Male,1,1,10
emp6947,Kirbee Toupe,03-08-1955,67,store_manager,16,Female,3,1,15
emp7857,Leslie Tarbin,09-08-1990,32,customer_assistant,16,Male,3,4,10
emp9901,Cecil Domel,18-07-1951,71,store_manager,37,Male,5,4,15
emp9323,Amye Perel,17-01-1983,39,customer_assistant,37,Female,3,1,12.5
emp7323,Tull Lackie,26-02-1951,71,store_manager,15,Male,4,1,15
emp6458,Lydie Readman,02-06-1977,45,customer_assistant,14,Female,5,2,12.5
emp9482,Ede Rutherford,22-02-1978,44,customer_assistant,11,Female,5,4,12.5
emp1731,Stormi Platfoot,21-11-1984,38,customer_assistant,27,Female,5,1,12.5
emp3874,Isabella Catterill,25-10-1985,37,customer_assistant,17,Female,3,1,12.5
emp3764,Quintin Diglin,30-01-1969,53,store_manager,42,Male,4,1,15
emp9361,Donna Kenvin,29-12-1987,34,customer_assistant,31,Female,2,1,10
emp5519,Annalee Tapscott,03-06-1960,62,store_manager,25,Female,4,1,15
emp8375,Gilles Serck,23-01-1956,66,store_manager,24,Male,3,1,15
emp0772,Daphna Duffield,02-01-1977,45,customer_assistant,17,Female,3,2,12.5
emp7410,Annetta Cohalan,06-07-1966,56,store_manager,2,Female,3,1,15
emp3727,Consolata Meadley,23-09-1980,42,customer_assistant,11,Female,2,3,12.5
emp2818,Loydie Eacott,18-02-1951,71,store_manager,26,Male,1,3,15
emp4350,Alexis Syddie,08-03-1972,50,store_manager,37,Male,3,2,15
emp9130,Felizio Balchen,12-10-1951,71,store_manager,41,Male,3,1,15
emp0972,Gardiner Briston,29-01-1959,63,store_manager,36,Male,4,2,15
emp9767,Doralia Trusslove,09-07-1966,56,store_manager,25,Female,4,1,15
emp8537,Maynard McGeaney,30-05-1970,52,store_manager,44,Male,5,1,15
emp7586,Sileas Trethewey,02-03-1958,64,store_manager,28,Female,5,1,15
emp4822,Rhetta Brookshaw,16-10-1973,49,inventory_specialist,30,Female,4,4,12.5
emp6322,Kial McCromley,28-11-1958,64,store_manager,20,Female,4,1,15
emp2989,Brig Haxell,04-01-1973,49,inventory_specialist,18,Male,1,2,12.5
emp7007,Godfrey Lawles,21-09-1969,53,store_manager,25,Male,5,2,15
emp3465,Guglielmo Ashurst,15-05-1961,61,store_manager,14,Male,5,1,15
emp4181,Abby Foukx,11-01-1986,36,customer_assistant,15,Female,4,1,12.5
emp8905,Rosaleen Burtenshaw,10-04-1986,36,customer_assistant,7,Female,2,1,12.5
emp2937,Amargo Gladyer,15-10-1959,63,store_manager,34,Female,5,2,15
emp5966,Monroe Verdun,26-04-1974,48,inventory_specialist,21,Male,5,1,12.5
emp0023,Bord Gatenby,06-08-1991,31,customer_assistant,17,Male,4,1,10
emp2317,Belicia Wilstead,08-12-1964,58,store_manager,10,Female,4,1,15
emp1358,Marrilee MacVagh,07-02-1984,38,customer_assistant,2,Female,5,2,12.5
emp3433,Darnall Merwood,23-08-1991,31,customer_assistant,34,Male,3,1,10
emp7815,Ethe Domelow,26-10-1971,51,store_manager,11,Male,5,4,15
emp7965,Damien Grishaev,28-02-1979,43,customer_assistant,35,Male,3,2,12.5
emp8549,Celka Raffon,27-04-1958,64,store_manager,5,Female,5,5,15
emp5945,Brigida Yeliashev,24-12-1989,32,customer_assistant,39,Female,1,2,10
emp0264,Ailbert Hudel,10-12-1971,51,store_manager,38,Male,4,2,15
emp9208,Ingelbert Crapper,26-04-1951,71,store_manager,33,Male,5,2,15
emp5955,Courtney Vian,20-04-1991,31,customer_assistant,13,Female,5,1,10
emp4400,Bogey Sinyard,04-06-1979,43,customer_assistant,4,Male,1,1,12.5
emp1187,Avram Placido,22-08-1959,63,store_manager,32,Male,2,3,15
emp7155,Alana Oswick,04-01-1982,40,customer_assistant,44,Female,5,2,12.5
emp8099,Freeland O' Molan,08-04-1954,68,store_manager,23,Male,4,1,15
emp1763,Alexa Daft,09-05-1978,44,customer_assistant,11,Female,1,2,12.5
emp5700,Laina Canti,17-07-1963,59,store_manager,22,Female,3,1,15
emp0921,Alain Adolphine,08-12-1991,30,customer_assistant,32,Male,5,5,10
emp1605,Bea Burgess,24-06-1964,58,store_manager,33,Female,2,1,15
emp3259,Mommy Hastilow,25-10-1961,61,store_manager,28,Female,5,1,15
emp7767,Violet Dankov,01-03-1987,35,customer_assistant,31,Female,5,1,12.5
emp7181,Harley Cruces,01-07-1953,69,store_manager,15,Male,5,2,15
emp8860,Wynne Abbatucci,20-06-1970,52,store_manager,15,Female,5,1,15
emp2323,Alfredo Twelvetrees,23-09-1974,48,inventory_specialist,3,Male,5,1,12.5
emp4420,Eada Auty,20-04-1954,68,store_manager,34,Female,5,1,15
emp0008,Romain Khomich,10-03-1990,32,customer_assistant,15,Male,5,5,10
emp2692,Gordon O'Haire,14-08-1957,65,store_manager,20,Male,5,5,15
emp2708,Igor Masey,01-12-1977,45,customer_assistant,33,Male,5,2,12.5
emp1674,Alexia Iannelli,06-10-1956,66,store_manager,6,Female,5,3,15
emp9463,Elspeth Speakman,06-02-1972,50,store_manager,31,Female,5,1,15
emp3615,Blake Poutress,08-03-1990,32,customer_assistant,37,Female,5,1,10
emp2644,Lissy Sheach,19-04-1958,64,store_manager,10,Female,3,2,15
emp6743,Benson Mattisson,30-08-1978,44,customer_assistant,35,Male,3,3,12.5
emp9219,Edouard Bon,26-03-1960,62,store_manager,29,Male,5,1,15
emp2068,Augie Fivey,08-06-1985,37,customer_assistant,18,Male,5,1,12.5
emp2465,Phip Brach,23-02-1961,61,store_manager,40,Male,5,1,15
emp0004,Ritchie Padson,10-07-1973,49,inventory_specialist,18,Male,4,1,12.5
emp9931,Adel Tomblett,28-03-1987,35,customer_assistant,42,Female,5,1,12.5
emp1785,Hill Note,19-05-1972,50,store_manager,1,Male,5,3,15
emp2394,Lindsay Yalden,15-03-1970,52,store_manager,39,Female,5,3,15
emp7066,Rufus Askin,23-03-1979,43,customer_assistant,17,Male,1,2,12.5
emp3453,Bobine Bonner,06-12-1973,49,inventory_specialist,41,Female,4,1,12.5
emp7015,Archibaldo Pentycross,08-10-1978,44,customer_assistant,30,Male,5,2,12.5
emp8413,Teddi Jockle,17-08-1958,64,store_manager,22,Female,5,1,15
emp4033,Ralf Spearing,24-06-1954,68,store_manager,42,Male,5,2,15
emp9332,Evanne Iremonger,22-08-1958,64,store_manager,17,Female,5,1,15
emp7853,Donavon Etchells,04-01-1960,62,store_manager,34,Male,5,2,15
emp8433,Rogerio Kubanek,12-10-1954,68,store_manager,25,Male,5,1,15
emp6256,Kathleen Summerrell,16-06-1979,43,customer_assistant,42,Female,4,1,12.5
emp6325,Art Dubbin,25-03-1955,67,store_manager,10,Male,5,1,15
emp9369,Tynan Skeech,29-07-1989,33,customer_assistant,35,Male,3,1,10
emp6187,Mufi Jelf,31-07-1961,61,store_manager,26,Female,5,1,15
emp1622,Gypsy Gronous,31-08-1976,46,inventory_specialist,25,Female,5,4,12.5
emp5271,Rees Scrogges,24-11-1959,63,store_manager,34,Male,3,1,15
emp1381,Cecilia Strong,21-01-1952,70,store_manager,16,Female,5,2,15
emp6901,Doro Lansbury,15-12-1969,52,store_manager,36,Female,2,1,15
emp3976,Wolfgang Durram,06-02-1964,58,store_manager,30,Male,1,3,15
emp6915,Matthew Denial,18-07-1977,45,customer_assistant,34,Male,5,2,12.5
emp5764,Charity Gaitskell,12-09-1961,61,store_manager,39,Female,4,2,15
emp0925,Toddie De Mars,12-02-1962,60,store_manager,37,Male,5,1,15
emp2822,Eugenie Drinkwater,08-06-1971,51,store_manager,40,Female,4,2,15
emp0547,Godfrey Ormrod,26-02-1977,45,customer_assistant,43,Male,3,1,12.5
emp7211,Della Palia,13-11-1978,44,customer_assistant,19,Female,5,1,12.5
emp4221,Filide Mulhall,01-12-1968,54,store_manager,16,Female,5,1,15
emp3478,Tadio Goodlatt,25-08-1987,35,customer_assistant,7,Male,2,2,12.5
emp5828,Illa Chesher,04-07-1969,53,store_manager,22,Female,2,1,15
emp8119,Denna Schutze,02-09-1957,65,store_manager,8,Female,3,2,15
emp9202,Fenelia Mack,21-10-1961,61,store_manager,37,Female,4,2,15
emp0704,Hill Moyne,07-02-1981,41,customer_assistant,8,Male,3,3,12.5
emp7310,Judith Archbell,22-04-1991,31,customer_assistant,20,Female,2,1,10
emp4400,Lilly Cadamy,18-05-1975,47,inventory_specialist,15,Female,5,1,12.5
emp2256,Kelcie Rolin,11-07-1989,33,customer_assistant,18,Female,5,1,10
emp8466,Anthiathia Malby,24-10-1981,41,customer_assistant,44,Female,5,2,12.5
emp3379,Meredithe Ubee,10-09-1960,62,store_manager,36,Female,4,1,15
emp7505,Debra Cleminson,30-05-1979,43,customer_assistant,27,Female,5,3,12.5
emp4758,Kimbra Newart,03-12-1967,55,store_manager,40,Female,3,1,15
emp4777,Carmelia Liddel,13-06-1970,52,store_manager,10,Female,5,2,15
emp1451,Benetta Wallworth,11-04-1951,71,store_manager,36,Female,4,2,15
emp7794,Corrie Howlett,13-07-1966,56,store_manager,37,Female,5,1,15
emp0028,Avigdor Belding,17-05-1969,53,store_manager,11,Male,4,1,15
emp6019,Edik Moreinu,10-07-1969,53,store_manager,4,Male,3,1,15
emp4694,Merry Cancutt,25-10-1966,56,store_manager,36,Female,2,1,15
emp1342,Jannel Doyland,25-08-1979,43,customer_assistant,34,Female,5,2,12.5
emp7010,Derrek Lafflin,20-09-1956,66,store_manager,5,Male,5,2,15
emp3226,Rakel Barlass,17-07-1961,61,store_manager,14,Female,4,1,15
emp3773,Deane Dowden,27-03-1953,69,store_manager,44,Male,5,1,15
emp9417,Sebastien Beardsall,21-03-1978,44,customer_assistant,45,Male,4,1,12.5
emp4148,Francesca Pullman,22-08-1970,52,store_manager,37,Female,5,4,15
emp5806,Aguste Pear,02-07-1951,71,store_manager,7,Male,3,1,15
emp9243,Saxon Matthiesen,20-09-1976,46,inventory_specialist,4,Male,4,1,12.5
emp5147,Guntar Prescott,29-05-1967,55,store_manager,16,Male,3,3,15
emp7345,Mikkel McRinn,04-08-1982,40,customer_assistant,7,Male,1,1,12.5
emp2849,Dannie Dumberrill,20-08-1968,54,store_manager,30,Male,5,3,15
emp1010,Zebedee Hampshaw,27-04-1978,44,customer_assistant,44,Male,3,1,12.5
emp5824,Paul Adamiec,24-08-1963,59,store_manager,4,Male,4,4,15
emp5294,Milli Haxbie,09-06-1968,54,store_manager,23,Female,5,2,15
emp7697,Silvester Peatman,01-03-1965,57,store_manager,37,Male,5,4,15
emp8515,Fonzie Cavill,19-02-1967,55,store_manager,37,Male,5,3,15
emp2693,Brenn Cruddas,14-05-1967,55,store_manager,36,Female,4,1,15
emp5454,Stinky Allsepp,03-03-1963,59,store_manager,7,Male,2,3,15
emp7202,Zia Steuhlmeyer,01-03-1968,54,store_manager,36,Female,4,1,15
emp0779,Roselia Jarrard,23-11-1956,66,store_manager,42,Female,5,1,15
emp1069,Gena Milnthorpe,25-02-1954,68,store_manager,17,Female,5,1,15
emp6663,Kala Dureden,07-10-1989,33,customer_assistant,20,Female,4,2,10
emp1972,Waneta Handke,04-10-1979,43,customer_assistant,10,Female,1,1,12.5
emp5279,Andy Barwise,28-03-1953,69,store_manager,5,Female,3,2,15
emp9179,Barnaby Sides,18-11-1965,57,store_manager,11,Male,5,2,15
emp6259,Jilly Rymill,20-01-1992,30,customer_assistant,32,Female,5,1,10
emp7749,Malva Trickey,25-09-1954,68,store_manager,41,Female,4,1,15
emp3654,Lynnelle Bavidge,12-09-1957,65,store_manager,9,Female,4,1,15
emp8861,Clerkclaude Mazzeo,06-07-1978,44,customer_assistant,30,Male,5,2,12.5
emp4618,Carlina Spragge,01-04-1989,33,customer_assistant,16,Female,3,2,10
emp5620,Abbott Pinard,23-04-1974,48,inventory_specialist,5,Male,4,1,12.5
emp2443,May Landa,27-11-1964,58,store_manager,39,Female,3,4,15
emp5596,Devina Cassely,01-02-1989,33,customer_assistant,16,Female,5,1,10
emp2719,Asa McLeoid,15-05-1981,41,customer_assistant,32,Male,3,1,12.5
emp8817,Bil Schneider,20-03-1990,32,customer_assistant,44,Male,4,2,10
emp7416,Farris Shacklady,16-10-1966,56,store_manager,38,Male,4,4,15
emp9595,Iris Edington,27-04-1980,42,customer_assistant,25,Female,4,1,12.5
emp2833,Brear Jansky,25-07-1971,51,store_manager,22,Female,5,3,15
emp4221,Coraline Heak,27-01-1975,47,inventory_specialist,12,Female,3,1,12.5
emp6948,Auberon Junes,13-01-1988,34,customer_assistant,2,Male,5,2,10
emp8054,Bradford Simm,24-07-1988,34,customer_assistant,43,Male,5,5,10
emp2967,Evelina Restorick,16-04-1961,61,store_manager,27,Female,5,1,15
emp2225,Bunni Wadwell,09-06-1969,53,store_manager,11,Female,4,2,15
emp5651,Hugo Steaning,14-09-1967,55,store_manager,14,Male,5,1,15
emp2654,Mei Cockrell,24-08-1988,34,customer_assistant,3,Female,5,2,10
emp6307,Goraud Brotherheed,10-06-1972,50,store_manager,31,Male,4,1,15
emp8884,Tracie Goshawke,14-06-1973,49,inventory_specialist,19,Male,4,1,12.5
emp3796,Lurette Keeping,05-04-1967,55,store_manager,19,Female,4,1,15
emp8367,Lombard Stodit,29-06-1954,68,store_manager,2,Male,5,3,15
emp7067,Lilly Lowsely,14-03-1971,51,store_manager,11,Female,2,3,15
emp3320,Fritz Bonifant,27-12-1986,35,customer_assistant,5,Male,3,4,12.5
emp4949,Wilton McGuiney,04-04-1985,37,customer_assistant,20,Male,5,1,12.5
emp1166,Leroi Butt Gow,19-09-1952,70,store_manager,25,Male,3,5,15
emp9207,Seamus Sketch,15-03-1973,49,inventory_specialist,5,Male,2,1,12.5
emp4877,Waldon Dwane,04-12-1965,57,store_manager,23,Male,5,5,15
emp8663,Adolphe Nassie,27-01-1975,47,inventory_specialist,6,Male,5,3,12.5
emp2226,Dotti Astell,11-06-1955,67,store_manager,18,Female,2,3,15
emp7605,Pearl Laux,15-02-1982,40,customer_assistant,27,Female,1,1,12.5
emp4053,Olivie Semken,28-02-1958,64,store_manager,5,Female,5,1,15
emp2713,Selina Tidball,25-09-1990,32,customer_assistant,29,Female,4,1,10
emp2981,Melony Klagges,07-01-1955,67,store_manager,25,Female,3,1,15
emp8496,Aloysia Shoorbrooke,26-05-1982,40,customer_assistant,27,Female,5,1,12.5
emp0064,Jere Creagh,19-07-1953,69,store_manager,44,Male,5,2,15
emp6484,Nikki Vear,24-03-1961,61,store_manager,24,Female,4,3,15
emp5557,Dulcie Wainscot,28-11-1967,55,store_manager,29,Female,4,1,15
emp2624,Kevon Wearden,11-11-1956,66,store_manager,24,Male,5,2,15
emp8193,Joscelin Stillgoe,13-04-1965,57,store_manager,12,Female,5,4,15
emp6997,Melisenda Klewi,23-03-1957,65,store_manager,36,Female,5,1,15
emp3954,Boyd Pindred,28-06-1953,69,store_manager,44,Male,4,5,15
emp7911,Sile Chatto,01-07-1990,32,customer_assistant,42,Female,5,1,10
emp9273,Pet Giottoi,06-12-1962,60,store_manager,1,Female,5,1,15
emp1120,Lyn Abramcik,12-03-1953,69,store_manager,28,Male,5,2,15
emp5341,Anna-diane Crohan,28-03-1982,40,customer_assistant,20,Female,4,1,12.5
emp9709,Virginia Allery,29-04-1954,68,store_manager,29,Female,2,5,15
emp1856,Barney Turone,03-11-1954,68,store_manager,13,Male,3,1,15
emp9867,Madelle Haswell,17-09-1968,54,store_manager,29,Female,3,1,15
emp4887,Jeth Readings,30-04-1969,53,store_manager,16,Male,4,1,15
emp5330,Jeffrey Shickle,16-01-1962,60,store_manager,21,Male,4,2,15
emp7006,Corbie Tandey,05-02-1976,46,inventory_specialist,4,Male,4,1,12.5
emp4579,Alden Deboick,12-11-1951,71,store_manager,17,Male,5,1,15
emp2163,Armando Elmes,08-04-1958,64,store_manager,21,Male,5,3,15
emp8676,Pen McAlister,16-03-1973,49,inventory_specialist,44,Male,5,3,12.5
emp9880,Stefano Corteney,14-07-1983,39,customer_assistant,2,Male,4,1,12.5
emp8036,Gerhardt Berry,30-11-1986,36,customer_assistant,21,Male,3,4,12.5
emp4172,Tamarah Swainson,12-04-1978,44,customer_assistant,17,Female,3,1,12.5
emp0032,Kirsteni Cowthart,04-08-1965,57,store_manager,13,Female,5,1,15
emp6864,Domenic Tribe,28-12-1957,64,store_manager,26,Male,3,1,15
emp6303,Baryram Dormer,03-11-1951,71,store_manager,15,Male,4,1,15
emp9712,Hadlee Roseaman,20-07-1977,45,customer_assistant,20,Male,4,5,12.5
emp0987,Caresse Gagen,14-04-1981,41,customer_assistant,8,Female,4,4,12.5
emp9399,Doralynn Van Dalen,21-05-1976,46,inventory_specialist,15,Female,5,2,12.5
emp0724,Nevsa Timpany,11-08-1957,65,store_manager,20,Female,5,1,15
emp4245,Dugald Coggin,12-10-1979,43,customer_assistant,13,Male,4,1,12.5
emp4243,Pattie Guerreru,14-03-1952,70,store_manager,33,Male,5,4,15
emp2621,Cirillo Yantsev,11-10-1966,56,store_manager,9,Male,5,1,15
emp7717,Cami Cheyenne,11-11-1980,42,customer_assistant,33,Female,5,2,12.5
emp6746,Jermayne Cawthery,01-09-1955,67,store_manager,45,Male,5,1,15
emp2875,Guendolen Jeays,27-11-1989,33,customer_assistant,23,Female,5,2,10
emp2559,Hayden Motion,06-02-1954,68,store_manager,36,Male,4,2,15
emp5210,Merola Francesc,06-06-1962,60,store_manager,39,Female,5,1,15
emp2210,Franciskus Cicconetti,06-10-1984,38,customer_assistant,28,Male,3,2,12.5
emp6523,Joseph Shillitoe,15-03-1959,63,store_manager,18,Male,5,3,15
emp0635,Abigale Powlett,14-09-1953,69,store_manager,1,Female,5,1,15
emp3480,Sallie Heading,13-09-1968,54,store_manager,38,Female,5,5,15
emp9625,Inigo McCrachen,08-09-1961,61,store_manager,36,Male,4,1,15
emp4918,Davin Ibel,24-07-1965,57,store_manager,32,Male,1,1,15
emp3191,De witt Van der Mark,20-11-1990,32,customer_assistant,36,Male,5,3,10
emp4387,King Herkess,04-09-1987,35,customer_assistant,24,Male,4,3,12.5
emp5278,Verna Raitie,28-11-1980,42,customer_assistant,42,Female,5,3,12.5
emp4340,Beverley Pickhaver,12-12-1965,56,store_manager,1,Female,4,5,15
emp3016,Eleanora Hayter,03-01-1957,65,store_manager,24,Female,3,4,15
emp5510,Van Cecere,14-09-1959,63,store_manager,42,Female,5,3,15
emp5991,Elladine Acres,20-04-1972,50,store_manager,42,Female,5,1,15
emp4093,Ruthanne Freddi,05-10-1990,32,customer_assistant,14,Female,5,1,10
emp6307,Issy Vicary,28-02-1954,68,store_manager,30,Female,4,1,15
emp0494,Monah Fearne,02-12-1990,32,customer_assistant,32,Female,5,1,10
emp8462,Elsie Giovannini,13-09-1979,43,customer_assistant,37,Female,5,1,12.5
emp7739,Alina Bellwood,25-07-1957,65,store_manager,35,Female,4,3,15
emp7344,Maggi Greedy,25-01-1961,61,store_manager,15,Female,5,3,15
emp6734,Ford Shorthouse,29-12-1972,49,inventory_specialist,42,Male,4,1,12.5
emp7134,Lynnea Nesbeth,17-08-1979,43,customer_assistant,34,Female,5,4,12.5
emp0035,Catherine Turk,04-03-1951,71,store_manager,7,Female,4,2,15
emp9088,Claudetta Gerckens,04-12-1980,42,customer_assistant,43,Female,5,1,12.5
emp5085,Sarine Olander,23-04-1977,45,customer_assistant,10,Female,4,3,12.5
